label,text,text_length,preprocessed_text,is_spam,u_count,call_count,2_count,get_count,ur_count,go_count,&lt;#&gt;_count,4_count,got_count,like_count,know_count,come_count,free_count,good_count,?_count,want_count,._count,send_count,..._count,time_count
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",162,"['want', 'cock!', ""hubby's"", 'away,', 'need', 'real', 'man', '2', 'satisfy', 'me.', 'txt', 'wife', '89938', 'strings', 'action.', '(txt', 'stop', '2', 'end,', 'txt', 'rec', '£1.50ea.', 'otbox', '731', 'la1', '7ws.', ')']",True,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ham,Understand. his loss is my gain :) so do you work? School?,58,"['understand.', 'loss', 'gain', ':)', 'work?', 'school?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,120,"['u?', 'missed', 'u!', 'havent', '2', 'much', 'bit', 'bored', 'holiday', 'want', '2', 'go', 'bak', '2', 'college!', 'sad', 'isnt', 'it?xx']",False,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ham,"Hiya, probably coming home * weekend after next",47,"['hiya,', 'probably', 'coming', 'home', '*', 'weekend', 'next']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,110,"['forget', 'though', 'love', '....', 'walk', 'beside', 'you.', 'watching', 'keeping', 'heart', 'warm.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,205,"['wish', 'things', 'different.', 'wonder', 'able', 'show', 'much', 'value', 'you.', 'pls', 'continue', 'brisk', 'walks', 'drugs', 'without', 'askin', 'please', 'find', 'things', 'laugh', 'about.', 'love', 'dearly.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,73,"['ok', 'days.', 'making', 'dinner', 'tonite?', 'invited?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,160,"['gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'mob', '-', 'see', 'sexiest', 'dirtiest', 'girls', 'live', 'ur', 'phone', '-', '4', 'details', 'text', 'horny', '89070', 'cancel', 'send', 'stop', '89070']",True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ham,I have no money 4 steve mate! !,31,"['money', '4', 'steve', 'mate!', '!']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ham,IM LATE TELLMISS IM ON MY WAY,29,"['im', 'late', 'tellmiss', 'im', 'way']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Normally i use to drink more water daily:),42,"['normally', 'use', 'drink', 'water', 'daily:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Dare i ask... Any luck with sorting out the car?,48,"['dare', 'ask...', 'luck', 'sorting', 'car?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",137,"[""party's"", 'place', 'usf,', 'charge', '(but', 'contribute', 'way', 'greatly', 'appreciated)', 'yeah,', 'got', 'room', 'one']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",105,"['urgh,', 'coach', 'hot,', 'smells', 'chip', 'fat!', 'thanks', 'again,', 'especially', 'duvet', '(not', 'predictive', 'text', 'word).']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,155,"['hiya.', 'last', 'night?', 'naughty', 'bought', 'clothes', 'little', '...', 'ready', 'shopping', 'tho!', 'kind', 'time', 'wanna', 'meet?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,143,"['freemsg', 'hi', 'baby', 'wow', 'got', 'new', 'cam', 'moby.', 'wanna', 'c', 'hot', 'pic?', 'fancy', 'chat?im', 'w8in', '4utxt', '/', 'rply', 'chat', '82242', 'hlp', '08712317606', 'msg150p', '2rcv']",True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,I've been trying to reach him without success,45,"['trying', 'reach', 'without', 'success']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,when you and derek done with class?,35,"['derek', 'done', 'class?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,77,"['never', 'lei...', 'v', 'lazy...', 'got', 'wat?', 'dat', 'day', 'ü', 'send', 'da', 'url', 'cant', 'work', 'one...']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,159,"['never', 'try', 'alone', 'take', 'weight', 'tear', 'comes', 'ur', 'heart', 'falls', 'ur', 'eyes...', 'always', 'remember', 'stupid', 'friend', 'share...', 'bslvyl']",False,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,124,"['hey', 'mate.', 'spoke', 'mag', 'people.', 'we‘re', 'on.', 'deliver', 'end', 'month.', 'deliver', '24th', 'sept.', 'talk', 'later.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack",73,"['haha,', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,161,"['hey!', 'u', 'fancy', 'meetin', '4', 'cha', '\x96', 'hav', 'lil', 'beverage', 'me.', 'txt', 'ring', 'meet', 'l8r.', 'quite', 'tired', 'got', '3', 'v.pist', ';)', 'love', 'pete', 'x', 'x', 'x']",False,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ham,Great. Have a safe trip. Dont panic surrender all.,50,"['great.', 'safe', 'trip.', 'dont', 'panic', 'surrender', 'all.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",137,"['symptoms', 'u', 'love:', '""1.u', 'like', 'listening', 'songs', '2.u', 'get', 'stopped', 'u', 'see', 'name', 'beloved', '3.u', 'get', 'angry']",False,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,120,"['sun', 'ah...', 'thk', 'mayb', 'dun', 'anythin', 'on...', 'thk', 'book', 'e', 'lesson...', 'e', 'pilates', 'orchard', 'mrt', 'u', 'noe', 'hor...']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Try to do something dear. You read something for exams,54,"['try', 'something', 'dear.', 'read', 'something', 'exams']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Gettin rdy to ship comp,23,"['gettin', 'rdy', 'ship', 'comp']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I am in hospital da. . I will return home in evening,52,"['hospital', 'da.', '.', 'return', 'home', 'evening']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),90,"['piss', 'talking', 'someone', 'realise', 'u', 'point', 'it.(now', 'read', 'backwards)']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Think + da. You wil do.,23,"['think', '+', 'da.', 'wil', 'do.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm awake oh. What's up.,24,"['awake', 'oh.', ""what's"", 'up.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,156,"['good', 'afternoon', 'boytoy.', 'goes', 'walking', 'day', '?', 'get', 'police', 'abstract?', 'still', 'about?', 'wake', 'miss', 'babe']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ham,How much u trying to get?,25,"['much', 'u', 'trying', 'get?']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",73,"['come', 'around', '&lt;decimal&gt;', 'pm', ""vikky..i'm"", 'otside', 'nw,', 'il', 'come', 'tht', 'time']",False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
ham,Tell me again what your address is,34,"['tell', 'address']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,208,"['buy', 'blackberry', 'bold', '2', 'torch.', 'buy', 'new', 'used.', 'let', 'know.', 'plus', 'saying', 'buy', '&lt;#&gt;', 'g', 'wifi', 'ipad.', 'saying', '&lt;#&gt;', 'g?']",False,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,But you were together so you should be thinkin about him,56,"['together', 'thinkin']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,112,"['hiya', 'hows', 'going', 'sunny', 'africa?', 'hope', 'u', 'r', 'avin', 'good', 'time.', 'give', 'big', 'old', 'silver', 'back', 'big', 'kiss', 'me.']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ham,At WHAT TIME should i come tomorrow,35,"['time', 'come', 'tomorrow']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,156,"['wanna', 'laugh?', 'try', 'chit-chat', 'mobile', 'now!', 'logon', 'txting', 'word:', 'chat', 'send', 'no:', '8883', 'cm', 'po', 'box', '4217', 'london', 'w1a', '6zf', '16+', '118p/msg', 'rcvd']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ",119,"['cha', 'quiteamuzing', 'that\x92scool', 'babe,probpop', '&', 'cu', 'satthen', 'hunny', '4brekkie!', 'love', 'jen', 'xxx.', 'psxtra', 'lrg', 'portions', '4', 'please']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ham,Omg how did u know what I ate?,30,"['omg', 'u', 'know', 'ate?']",False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spam,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,142,"['urgent!', '2nd', 'attempt', 'contact', 'u!u', '£1000call', '09071512432', 'b4', '300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary.', 'max£7.', '50']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,:( but your not here....,24,"[':(', 'here....']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Not directly behind... Abt 4 rows behind ü...,45,"['directly', 'behind...', 'abt', '4', 'rows', 'behind', 'ü...']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,115,"['congratulations', 'ur', 'awarded', '500', 'cd', 'vouchers', '125gift', 'guaranteed', '&', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066']",True,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",159,"['contract', 'mobile', '11', 'mnths?', 'latest', 'motorola,', 'nokia', 'etc.', 'free!', 'double', 'mins', '&', 'text', 'orange', 'tariffs.', 'text', 'yes', 'callback,', 'remove', 'records']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",152,"['urgent!', 'call', '09066350750', 'landline.', 'complimentary', '4*', 'ibiza', 'holiday', '10,000', 'cash', 'await', 'collection', 'sae', 't&cs', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18+']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,No plans yet. What are you doing ?,34,"['plans', 'yet.', '?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,142,"['hi', '....my', 'engagement', 'fixd', '&lt;#&gt;', 'th', 'next', 'month.', 'know', 'really', 'shocking', 'bt....hmm', 'njan', 'vilikkam....t', 'ws', 'al', 'sudn;-(.']",False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Not course. Only maths one day one chapter with in one month we can finish.,75,"['course.', 'maths', 'one', 'day', 'one', 'chapter', 'one', 'month', 'finish.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),95,"['wow', 'think', 'common.', 'take', 'back', 'ur', 'freak!', 'unless', 'u', 'chop', 'off:-)']",False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,77,"['noooooooo', 'please.', 'last', 'thing', 'need', 'stress.', 'life', 'fair.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,158,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'u-find', 'r*reveal', 'thinks', 'ur', 'special-call', '09065171142-stopsms-08718727870150ppm']",True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",79,"['see', 'swing', 'bit,', 'got', 'things', 'take', 'care', 'firsg']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),229,"['wanted', 'wish', 'happy', 'new', 'year', 'wanted', 'talk', 'legal', 'advice', 'gary', 'split', 'person.', 'make', 'trip', 'ptbo', 'that.', 'hope', 'everything', 'good', 'babe', 'love', 'ya', ':)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ham,Have you not finished work yet or something?,44,"['finished', 'work', 'yet', 'something?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Right it wasnt you who phoned it was someone with a number like yours!,70,"['right', 'wasnt', 'phoned', 'someone', 'number', 'like', 'yours!']",False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,It's ok i wun b angry. Msg u aft i come home tonight.,53,"['ok', 'wun', 'b', 'angry.', 'msg', 'u', 'aft', 'come', 'home', 'tonight.']",False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,106,"['good', 'time', 'too.', 'nice', 'something', 'bit', 'different', 'weekends', 'change.', 'see', 'ya', 'soon']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ham,Yo sorry was in the shower sup,30,"['yo', 'sorry', 'shower', 'sup']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",86,"['carlos', 'pick', 'him,', 'swing', 'usf', 'little', 'bit']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Full heat pa:-) i have applyed oil pa.,38,"['full', 'heat', 'pa:-)', 'applyed', 'oil', 'pa.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,67,"['stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Have you laid your airtel line to rest?,39,"['laid', 'airtel', 'line', 'rest?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,97,"['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']",False,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,144,"['freemsg:', 'txt:', 'call', 'no:', '86888', '&', 'claim', 'reward', '3', 'hours', 'talk', 'time', 'use', 'phone', 'now!', 'subscribe6gbp/mnth', 'inc', '3hrs', '16', 'stop?txtstop']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",153,"['hey', 'j!', 'r', 'u', 'feeling', 'better,', 'hopeso', 'hunny.', 'amnow', 'feelin', 'ill', '&', 'ithink', 'may', 'tonsolitusaswell!', 'damn', 'iam', 'layin', 'bedreal', 'bored.', 'lotsof', 'luv', 'xxxx']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,And I don't plan on staying the night but I prolly won't be back til late,73,"['plan', 'staying', 'night', 'prolly', 'back', 'til', 'late']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,35,"['thanx', '4', 'puttin', 'da', 'fone', 'me!!']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",72,"['need', '8th', 'campus', 'atm,', 'could', 'pick', 'hour', 'two?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",134,"['oh...', 'haha...', 'den', 'shld', 'went', 'today', 'too...', 'gee,', 'nvm', 'la...', 'kaiez,', 'dun', 'mind', 'goin', 'jazz', 'oso...', 'scared', 'hiphop', 'open', 'cant', 'catch', 'up...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,106,"['running', 'managed', '5', 'minutes', 'needed', 'oxygen!', 'might', 'resort', 'roller', 'option!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,We live in the next  &lt;#&gt; mins,35,"['live', 'next', '&lt;#&gt;', 'mins']",False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Y de asking like this.,22,"['de', 'asking', 'like', 'this.']",False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,Just glad to be talking to you.,31,"['glad', 'talking', 'you.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Wat time ü finish?,18,"['wat', 'time', 'ü', 'finish?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,Sorry da. I gone mad so many pending works what to do.,54,"['sorry', 'da.', 'gone', 'mad', 'many', 'pending', 'works', 'do.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,How much you got for cleaning,29,"['much', 'got', 'cleaning']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,101,"['hows', 'favourite', 'person', 'today?', 'r', 'u', 'workin', 'hard?', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '4.30']",False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,108,"['sunshine', 'quiz!', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia?', 'text', 'mquiz', '82277.', 'b']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ü called dad oredi...,21,"['ü', 'called', 'dad', 'oredi...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,89,"['good.', 'think', 'could', 'send', 'pix?', 'would', 'love', 'see', 'top', 'bottom...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,75,"['nvm...', 'going', 'wear', 'sport', 'shoes', 'anyway...', 'going', 'late', 'leh.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Sorry, I'll call later In meeting.",34,"['sorry,', 'call', 'later', 'meeting.']",False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,THIS IS A LONG FUCKIN SHOWR,27,"['long', 'fuckin', 'showr']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Received, understood n acted upon!",34,"['received,', 'understood', 'n', 'acted', 'upon!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,They finally came to fix the ceiling.,37,"['finally', 'came', 'fix', 'ceiling.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",170,"['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mis', 'love.', '""jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham""', 'prakasam', 'ennal', 'prabha', ""'that"", 'mns', 'prabha', ""is'love'"", 'got', 'it.', 'dont', 'mis', 'me....']",False,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,Jus finish blowing my hair. U finish dinner already?,52,"['jus', 'finish', 'blowing', 'hair.', 'u', 'finish', 'dinner', 'already?']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm on the bus. Love you,24,"['bus.', 'love']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Lol ... I knew that .... I saw him in the dollar store,54,"['lol', '...', 'knew', '....', 'saw', 'dollar', 'store']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,165,"['todays', 'voda', 'numbers', 'ending', '7634', 'selected', 'receive', '£350', 'reward.', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rates', 'apply.']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Only saturday and sunday holiday so its very difficult:),56,"['saturday', 'sunday', 'holiday', 'difficult:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Everybody had fun this evening. Miss you.,41,"['everybody', 'fun', 'evening.', 'miss', 'you.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",89,"['got', 'hella', 'gas', 'money,', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit?']",False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ham,Oh wow thats gay. Will firmware update help,43,"['oh', 'wow', 'thats', 'gay.', 'firmware', 'update', 'help']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,These won't do. Have to move on to morphine,43,"['do.', 'move', 'morphine']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,How come i din c ü... Yup i cut my hair...,42,"['come', 'din', 'c', 'ü...', 'yup', 'cut', 'hair...']",False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ham,K k pa Had your lunch aha.,26,"['k', 'k', 'pa', 'lunch', 'aha.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
